
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.7400000000000004  -2.4245259961803742  -2.3890261330197355  -2.460025859341013
0.7500000000000004  -2.4169066979795235  -2.3810827112821245  -2.4527306846769226
0.7600000000000005  -2.409614244242531  -2.3734637970083203  -2.4457646914767417
0.7700000000000005  -2.4026517127791833  -2.3661724956629446  -2.439130929895422
0.7800000000000005  -2.3960176339169794  -2.3592073996100784  -2.4328278682238804
0.7900000000000005  -2.3897057217565645  -2.352562331947827  -2.426849111565302
0.8000000000000005  -2.3837046689249646  -2.346226155748527  -2.421183182101402
0.8100000000000005  -2.377997987081782  -2.340182630541863  -2.4158133436217004
0.8200000000000005  -2.3725638643819855  -2.334410286586762  -2.410717442177209
0.8300000000000005  -2.367374998084729  -2.3288822741794406  -2.4058677219900173
0.8400000000000005  -2.362398345389012  -2.3235661298036754  -2.4012305609743483
0.8500000000000005  -2.3575947182664883  -2.3184233832299186  -2.396766053303058
0.8600000000000005  -2.352918128195616  -2.313408909359558  -2.3924273470316746
0.8700000000000006  -2.348314764389128  -2.3084699057902527  -2.388159622988003
0.8800000000000006  -2.343721463923392  -2.3035443513195433  -2.383898576527241
0.8900000000000006  -2.339063503998657  -2.2985587717766536  -2.3795682362206603
0.9000000000000006  -2.3342515153725265  -2.2934251076603034  -2.3750779230847496
0.9100000000000006  -2.329177281286467  -2.28803644253299  -2.370318120039944
0.9200000000000006  -2.323708148120152  -2.2822613121366317  -2.3651549841036723
0.9300000000000006  -2.3176797320037728  -2.275936271207988  -2.3594231927995577
0.9400000000000006  -2.3108865598451493  -2.268856348108065  -2.3529167715822337
0.9500000000000006  -2.303070233068899  -2.2607629660244073  -2.3453775001133903
0.9600000000000006  -2.293904647995466  -2.2513288538409513  -2.336480442149981
0.9700000000000006  -2.282977747707411  -2.2401394092600726  -2.325816086154749
0.9800000000000006  -2.269769216317234  -2.2266699112933765  -2.3128685213410916
0.9900000000000007  -2.253623457641259  -2.210257908651434  -2.2969890066310836
1.0000000000000007  -2.25362345764126  -2.2102579086514353  -2.296989006631085
# Free energies 
# TI = -2.25362345764126 +/- 0.04336554898982481 kcal mol-1 (quadrature = -2.3555739168020793 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 16
