
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.7300000000000004  -1.5372648269932674  -1.4705192355880714  -1.6040104183984634
0.7400000000000004  -1.5382754920761157  -1.47110063170776  -1.6054503524444714
0.7500000000000004  -1.5398228607865383  -1.4722050622785725  -1.607440659294504
0.7600000000000005  -1.5418049441661508  -1.4737320616536673  -1.6098778266786342
0.7700000000000005  -1.5441158724007968  -1.4755779841186973  -1.6126537606828963
0.7800000000000005  -1.5466504061259434  -1.4776404485033832  -1.6156603637485036
0.7900000000000005  -1.549308836876934  -1.4798231294636077  -1.6187945442902605
0.8000000000000005  -1.552002084215639  -1.48204070207526  -1.621963466356018
0.8100000000000005  -1.5546567421555706  -1.4842236933962811  -1.62508979091486
0.8200000000000005  -1.557219766135978  -1.486322935594352  -1.6281165966776039
0.8300000000000005  -1.5596624237121104  -1.4883132499401273  -1.6310115974840935
0.8400000000000005  -1.5619830568539668  -1.490195918952374  -1.6337701947555596
0.8500000000000005  -1.5642081209728345  -1.491999424993317  -1.6364168169523519
0.8600000000000005  -1.5663908750651798  -1.4937778472683123  -1.6390039028620473
0.8700000000000006  -1.5686069983034996  -1.4956062150824254  -1.6416077815245738
0.8800000000000006  -1.5709463006269913  -1.4975720130743115  -1.644320588179671
0.8900000000000006  -1.5734995778650698  -1.4997619234799873  -1.6472372322501523
0.9000000000000006  -1.5763395354012515  -1.5022427710275894  -1.6504362997749136
0.9100000000000006  -1.5794945677113985  -1.5050355073002424  -1.6539536281225546
0.9200000000000006  -1.582914034067093  -1.5080809330914848  -1.6577471350427013
0.9300000000000006  -1.586423512557266  -1.5111957087984182  -1.661651316316114
0.9400000000000006  -1.5896683451798508  -1.5140170440604594  -1.6653196462992421
0.9500000000000006  -1.592043605363861  -1.5159342881096267  -1.6681529226180951
0.9600000000000006  -1.592608425512813  -1.5160054611514442  -1.6692113898741818
0.9700000000000006  -1.589982415682064  -1.512856574428007  -1.6671082569361213
0.9800000000000006  -1.5822216843183894  -1.5045613813814998  -1.659881987255279
0.9900000000000007  -1.5666717384589133  -1.4884989849960493  -1.6448444919217773
1.0000000000000007  -1.5666717384589146  -1.4884989849960506  -1.6448444919217786
# Free energies 
# TI = -1.5666717384589146 +/- 0.07817275346286401 kcal mol-1 (quadrature = -1.556863975998006 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 16
