
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.7300000000000004  -2.3643331299117363  -2.3392448121867537  -2.389421447636719
0.7400000000000004  -2.3846476776987893  -2.3592722383019855  -2.410023117095593
0.7500000000000004  -2.405112503742681  -2.379451520388122  -2.4307734870972397
0.7600000000000005  -2.4257434517282905  -2.3997982245824434  -2.4516886788741377
0.7700000000000005  -2.4465547090855257  -2.4203262154165253  -2.4727832027545262
0.7800000000000005  -2.4675582551728756  -2.4410471261300555  -2.494069384215696
0.7900000000000005  -2.48876335689241  -2.4619698793803093  -2.5155568344045105
0.8000000000000005  -2.5101761268938056  -2.4831002727697684  -2.537251981017843
0.8100000000000005  -2.531799157725049  -2.5044406415960823  -2.5591576738540156
0.8200000000000005  -2.5536312427600305  -2.525989608458897  -2.581272877061164
0.8300000000000005  -2.5756671912829714  -2.5477419256512683  -2.6035924569146744
0.8400000000000005  -2.5978977407248007  -2.5696884115915872  -2.6261070698580142
0.8500000000000005  -2.620309563640124  -2.5918159768423217  -2.6488031504379266
0.8600000000000005  -2.6428853603503595  -2.6141077282713376  -2.6716629924293813
0.8700000000000006  -2.6656040204053295  -2.6365431317853933  -2.6946649090252657
0.8800000000000006  -2.688440826793507  -2.6590982044671123  -2.7177834491199016
0.8900000000000006  -2.7113676661356654  -2.681745695853883  -2.740989636417448
0.9000000000000006  -2.7343531959327767  -2.7044552055049054  -2.764251186360648
0.9100000000000006  -2.7573629059542744  -2.727193169568301  -2.787532642340248
0.9200000000000006  -2.780358995180024  -2.7499226329112276  -2.81079535744882
0.9300000000000006  -2.803299968012731  -2.772602705175116  -2.8339972308503456
0.9400000000000006  -2.8261398338593158  -2.7951875789703196  -2.857092088748312
0.9500000000000006  -2.848826772213244  -2.817624965900008  -2.88002857852648
0.9600000000000006  -2.871301101264948  -2.8398537814127125  -2.9027484211171832
0.9700000000000006  -2.893492361412115  -2.861800882216612  -2.9251838406076183
0.9800000000000006  -2.9153152958590316  -2.883376630157015  -2.947253961561048
0.9900000000000007  -2.9366644785752816  -2.904469023879783  -2.9688599332707803
1.0000000000000007  -2.9366644785752802  -2.9044690238797815  -2.968859933270779
# Free energies 
# TI = -2.9366644785752802 +/- 0.03219545469549878 kcal mol-1 (quadrature = -2.974538659399874 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 32
