
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.7300000000000004  -2.533922894639681  -2.515696723975012  -2.55214906530435
0.7400000000000004  -2.565945081406583  -2.5474557340613946  -2.5844344287517713
0.7500000000000004  -2.597926464079422  -2.579172968884628  -2.6166799592742165
0.7600000000000005  -2.62990800755981  -2.6108896390908467  -2.6489263760287733
0.7700000000000005  -2.661943267820779  -2.642659564475093  -2.6812269711664647
0.7800000000000005  -2.694096464798439  -2.674547236453844  -2.7136456931430337
0.7900000000000005  -2.726439784954292  -2.7066251078596193  -2.7462544620489644
0.8000000000000005  -2.7590499268187516  -2.73897012355565  -2.7791297300818534
0.8100000000000005  -2.792003937871823  -2.7716595405764832  -2.812348335167163
0.8200000000000005  -2.8253744323832892  -2.8047661279649216  -2.845982736801657
0.8300000000000005  -2.8592243279447205  -2.8383528848033817  -2.8800957710860593
0.8400000000000005  -2.8936012938444735  -2.872467470631872  -2.914735117057075
0.8500000000000005  -2.9285321675300127  -2.907136605833369  -2.949927729226656
0.8600000000000005  -2.964017667201465  -2.9423607717125972  -2.9856745626903325
0.8700000000000006  -3.0000278089207386  -2.978109620733744  -3.0219459971077334
0.8800000000000006  -3.036498526701199  -3.014318597894086  -3.058678455508312
0.8900000000000006  -3.0733300943239827  -3.0508873749923535  -3.095772813655612
0.9000000000000006  -3.110388058240493  -3.0876808107079765  -3.133095305773009
0.9100000000000006  -3.1475075133568042  -3.1245332724554626  -3.170481754258146
0.9200000000000006  -3.1845016874413874  -3.161257290590211  -3.207746084292564
0.9300000000000006  -3.2211759469246077  -3.197657663313518  -3.2446942305356976
0.9400000000000006  -3.2573484966619377  -3.233552291229526  -3.2811447020943496
0.9500000000000006  -3.2928792206215904  -3.268801195786321  -3.31695724545686
0.9600000000000006  -3.327708299034417  -3.3033453653679  -3.352071232700934
0.9700000000000006  -3.3619064417493734  -3.3372572780559975  -3.3865556054427493
0.9800000000000006  -3.3957387979856763  -3.3708051716559706  -3.420672424315382
0.9900000000000007  -3.4297448396158403  -3.40453336976108  -3.454956309470601
1.0000000000000007  -3.429744839615838  -3.4045333697610776  -3.4549563094705986
# Free energies 
# TI = -3.429744839615838 +/- 0.025211469854760526 kcal mol-1 (quadrature = -3.447459656470971 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 16
