
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.7300000000000004  -0.16103016001982295  -0.0913467538242636  -0.2307135662153823
0.7400000000000004  -0.11495796294629157  -0.044859390578742  -0.18505653531384114
0.7500000000000004  -0.0691488397893063  0.0013673098384869853  -0.1396649894170996
0.7600000000000005  -0.02366677918228488  0.047269899502258905  -0.09460345786682867
0.7700000000000005  0.02142160368114121  0.09278215289802949  -0.04993894553574707
0.7800000000000005  0.06605175465330193  0.13783971045943622  -0.005736201152832354
0.7900000000000005  0.11016665674879578  0.18238551523925883  0.03794779825833272
0.8000000000000005  0.1537230101762863  0.22637596064722265  0.08107005970534997
0.8100000000000005  0.19669798612322653  0.26978762175947457  0.12360835048697849
0.8200000000000005  0.23909637173952847  0.31262439042217016  0.16556835305688677
0.8300000000000005  0.28095786384927424  0.35492477450661175  0.20699095319193672
0.8400000000000005  0.32236420107650376  0.3967690538211719  0.24795934833183564
0.8500000000000005  0.3634457478342985  0.43828590888688046  0.28860558678171655
0.8600000000000005  0.4043870580587101  0.4796580530528707  0.32911606306454955
0.8700000000000006  0.44543085171312  0.5211263033506106  0.36973540007562944
0.8800000000000006  0.4868797318281186  0.5629914198980095  0.41076804375822773
0.8900000000000006  0.5290948536570075  0.6056129270423987  0.4525767802716163
0.9000000000000006  0.5724906302596726  0.6494040016270737  0.49557725889227155
0.9100000000000006  0.6175244190505755  0.6948213733238453  0.5402274647773058
0.9200000000000006  0.6646799817564006  0.7423490290758941  0.5870109344369072
0.9300000000000006  0.7144433443575413  0.7924743468713991  0.6364123418436836
0.9400000000000006  0.7672695041225457  0.8456551035207389  0.6888839047243525
0.9500000000000006  0.8235382360552781  0.9022756050155585  0.7448008670949977
0.9600000000000006  0.8834970412895946  0.9625899768316635  0.8044041057475257
0.9700000000000006  0.9471890537692862  1.0266504236703162  0.8677276838682562
0.9800000000000006  1.0143634782949467  1.094218023045284  0.9345089335446093
0.9900000000000007  1.0843658724529992  1.1646533544527933  1.0040783904532051
1.0000000000000007  1.0843658724529945  1.1646533544527886  1.0040783904532005
# Free energies 
# TI = 1.0843658724529945 +/- 0.08028748199979407 kcal mol-1 (quadrature = 0.9795726170529867 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 16
